GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
39049,"Franklin, OH",67586672,68577300,68930012,70261762,72369083,70533173,71259289,71171964,68706652,70421596,73034858,75943560,77888640,80619141,82444864,83159605,84688146,86497107
39051,"Fulton, OH",1702598,1774225,1817198,1902266,1967391,1983310,1906568,1731039,1451606,1526946,1654778,1657220,1785799,1868603,2004665,1977001,1963895,1984068
39053,"Gallia, OH",1985534,1880978,1905513,1957626,1825424,1841885,2059659,2204376,2219319,2274628,2315335,2264881,2043464,2033108,1920237,2044957,2180751,2158774
39055,"Geauga, OH",2975693,3095321,3251763,3421572,3563154,3551217,3511621,3394320,3235641,3373659,3510795,3539288,3562077,3687684,3658335,3594792,3659094,3733117
39057,"Greene, OH",5995639,6358970,6464684,6678068,6820047,7106600,7146054,7074697,7227572,7470901,7872447,7764079,7738560,7866542,8178552,8336201,8559962,8796649
39059,"Guernsey, OH",1147610,1243759,1274786,1259920,1280795,1279047,1311857,1273612,1239622,1242034,1277246,1295922,1405311,1641397,2340389,2234255,2319688,2607037
39061,"Hamilton, OH",60803788,62575491,62437004,62090573,62689125,61195003,61208565,61768539,59244009,60427096,63124833,63288289,63333515,63514374,64157236,65651526,66604173,66977577
39063,"Hancock, OH",3639959,3805532,3809807,3849317,3853667,3951164,3955570,3816857,3626666,3725662,3915898,4205418,4371567,4871219,5536492,5394451,5226732,5242941
39065,"Hardin, OH",837478,907138,906584,889897,858739,882277,886375,915402,904599,908561,938759,898563,896276,959590,839240,846835,824076,952308
39067,"Harrison, OH",436138,444463,445100,432736,425517,419913,408020,423823,437180,453509,480957,465785,787761,1227221,2354971,2746683,2480727,1996217
39069,"Henry, OH",1415951,1059184,1127242,1141465,1165110,1279219,1216028,1135902,1105641,1092244,1140668,1158491,1183197,1135488,1050729,1100507,1084932,1142699
39071,"Highland, OH",907167,962475,995535,1020835,1038430,1031287,1092117,1037734,1040671,1032436,1053281,1051396,1041894,1022407,987667,980858,1027096,1025946
39073,"Hocking, OH",555785,590924,586152,584192,591272,604667,608236,594988,568066,582635,596752,595449,593004,596814,584489,589189,592438,586310
39075,"Holmes, OH",1408553,1499992,1488900,1580054,1595113,1558063,1541355,1476291,1476467,1548462,1664552,1638132,1708929,1915660,2062422,2017562,2202629,2211791
39077,"Huron, OH",2151384,2166971,2163683,2212713,2258533,2326654,2371445,2200055,2122561,2088676,2099677,2058368,2114205,2121496,2121494,2066681,2168602,2163662
39079,"Jackson, OH",901866,921907,919925,950963,939128,1011637,1024956,987374,904027,915293,936986,927139,944486,941596,925429,890195,891526,899289
39081,"Jefferson, OH",3059657,3122405,3118222,2957904,2919272,3067505,3288874,3431330,3014221,3151708,3018704,2974328,3302164,3257132,2963056,3142613,3456018,3836529
39083,"Knox, OH",1444327,1527703,1548389,1650595,1704332,1778782,1792246,1798177,1703832,1798012,1884617,1866183,1872793,1923814,1864195,1824453,1868251,1893132
39085,"Lake, OH",9039194,9514627,9846262,10299123,10587930,10624698,10990023,11099656,10170806,10689968,10893287,10426321,9790531,10153704,10274824,10313229,10343359,10482488
39087,"Lawrence, OH",869203,890306,935237,979937,993251,1012731,1084732,1093967,1128028,1219124,1389006,1552850,1421194,1501796,1620930,1684179,1562763,1626548
39089,"Licking, OH",4637559,4798613,4834240,4964249,4950713,4703753,4672023,4769627,4622410,4660180,4852730,4840895,4805304,4988088,5160590,5179948,5316725,5577325
39091,"Logan, OH",1620481,1763089,1859917,2040376,2181924,2235815,2102565,1924075,1582012,1770872,1940667,2080965,1975904,2027666,1799183,1817093,1839684,1921506
39093,"Lorain, OH",8900631,8945460,8948397,9422673,9517669,9674654,9441467,9315737,8485342,8909114,9394746,9588648,9566912,9723695,9956275,9878722,9892230,10027706
39095,"Lucas, OH",23504336,23951921,23892439,23568242,24097476,24137737,23318056,22225007,22103186,22722857,23540971,22625388,23572547,26011466,24102235,23856108,24073775,24726798
39097,"Madison, OH",1049260,1102434,1204914,1343476,1346706,1422876,1376765,1330038,1196501,1279978,1402700,1470713,1545979,1604882,1589351,1645255,1747084,1689443
39099,"Mahoning, OH",8656389,8857715,9007999,9123198,9289667,9222303,9103787,9179428,8516678,8538721,8694788,8557518,8582323,8591518,8642714,8512047,8594657,8660236
39101,"Marion, OH",2318380,2418445,2516283,2536271,2606316,2533675,2564111,2548646,2423761,2358944,2450521,2408424,2418385,2389586,2435079,2471461,2581846,2688988
39103,"Medina, OH",5021812,5253279,5455535,5628542,5855453,5929735,5851870,5775000,5763997,5883440,6056430,5709273,5985936,6366487,6115445,6179047,6250513,6362804
39105,"Meigs, OH",496326,420547,366630,351069,379477,415730,368577,347347,380214,399538,392340,363342,358049,361963,370041,358481,356236,364284
39107,"Mercer, OH",1257259,1354268,1326135,1461507,1435480,1471259,1603902,1756040,1576647,1659929,1738194,1745465,1856221,2007461,1971952,1840435,1886572,2157710
39109,"Miami, OH",3416809,3492483,3630474,3665376,3742221,3818676,3866048,3820249,3445219,3602175,3804407,3936099,3951689,3919094,3841684,3944911,3987969,4056603
39111,"Monroe, OH",499219,557994,567947,530979,491521,464327,496165,541154,548155,543454,634050,625345,723929,1082760,1716334,2468886,2643518,3348767
39113,"Montgomery, OH",25939665,26557586,26867288,27613550,27582152,27174397,26019237,25346135,23494097,23812323,24296674,24171422,24566385,24926353,24958095,25000243,25413874,25846635
39115,"Morgan, OH",286809,309759,309085,288375,285739,282787,272627,269886,271922,272519,283566,282455,279749,291267,296701,289645,301273,305891
39117,"Morrow, OH",502466,527540,540160,573337,579075,578411,606257,561414,533208,559653,589468,591043,571065,562751,600852,585433,534655,560880
39119,"Muskingum, OH",3127405,3261275,3145444,3219959,3148856,3104924,3059574,2956569,2947312,2884587,3020088,2967058,3326446,3710221,3642468,3552449,3561412,3650728
39121,"Noble, OH",319386,361992,340085,333186,331074,338090,341682,324884,315691,315054,328585,334928,469479,868911,1438383,1439000,1365013,1222413
39123,"Ottawa, OH",1637055,1336462,1382889,1618156,1639106,1628004,1711355,1684071,1685925,1619926,1733378,1820111,1833093,1685294,1861788,1784783,1861090,1826546
39125,"Paulding, OH",439721,442540,441725,470269,475042,509174,493844,539617,511884,512829,540860,550726,533341,568002,553238,544632,535779,583138
39127,"Perry, OH",617288,656346,651537,633919,621325,618235,609392,614687,607829,636093,697250,645223,673857,664706,634815,635718,684221,716005
39129,"Pickaway, OH",1586373,1551475,1671792,1698753,1574658,1528947,1591421,1697705,1732835,1778761,1673100,1528590,1586879,1555303,1555383,1587230,1716544,1703465
39131,"Pike, OH",1147882,1038675,867091,870818,886585,912893,1003879,924540,963484,914039,871969,1037881,1226400,1533704,1561518,1687654,1616983,1721831
39133,"Portage, OH",4703682,4922721,4983135,4969786,5102255,5165531,5221884,5141322,4876212,5020194,5180660,5231280,5263035,5296660,5416697,5295803,5365071,5443756
39135,"Preble, OH",953198,984398,979509,1048243,1051759,1097172,1070142,1037553,963403,975060,995586,978524,1075059,1082183,991661,1060737,1066987,1130191
39137,"Putnam, OH",945252,955070,1068972,1181996,1258794,1352389,1241766,1339312,1190946,1215327,1236998,1213171,1209368,1224171,1243560,1144342,1142089,1288471
39139,"Richland, OH",4446715,4641136,4681013,4887439,4924022,4913648,4669649,4550273,3935539,4099234,4247244,4257962,4276929,4380028,4287575,4275260,4324887,4395247
39141,"Ross, OH",2260959,2370827,2327086,2373420,2411610,2505427,2490355,2397516,2277997,2294124,2441004,2456998,2446009,2501460,2503185,2455400,2516975,2585225
39143,"Sandusky, OH",2065807,2154221,2344802,2375713,2398705,2392738,2399296,2301491,2128209,2182967,2276637,2488423,2551063,2501210,2660036,2561870,2638653,2645958
39145,"Scioto, OH",1983651,2037259,2058615,2078166,2043877,2047862,2135327,2178275,2189199,2171858,2179611,2318025,2695306,2988815,2857741,2811481,2913525,2879940
39147,"Seneca, OH",1669695,1706223,1742831,1771299,1769113,1819539,1826030,1727660,1593248,1599583,1677527,1607619,1613141,1610094,1741555,1731778,1634317,1691055
39149,"Shelby, OH",2195556,2345303,2516929,2934086,3119782,3218394,3034388,2809227,2330401,2465673,2697027,2795414,2883006,2948780,2808665,2795544,2858071,2946112
39151,"Stark, OH",14045925,14244668,14262166,14496471,14637052,14391690,14232609,14289336,13340380,13692586,14283602,14388051,14852410,15399846,15174803,14767795,15081745,15368075
39153,"Summit, OH",23138343,24133748,24834808,25460210,25979110,25985755,26373485,26399519,24628687,25104133,25167864,25162868,25519175,26336903,26663847,26817706,27010320,27469578
39155,"Trumbull, OH",8025594,8402358,8330021,8633048,8712476,8779562,8328096,7899104,6642372,7152499,7639858,7313992,7312296,7576851,7507122,7323882,7129207,7324549
39157,"Tuscarawas, OH",2829724,2948153,2947747,3038720,3082613,3132887,3152882,3120775,2963299,3089277,3209948,3143323,3208386,3421789,3505071,3383761,3541214,3427629
39159,"Union, OH",3376507,2756032,3034203,3485713,3785288,3853071,3570750,3134791,2829531,2998475,3089792,3026465,3101749,3210414,3375209,3461927,3639097,3699605
39161,"Van Wert, OH",930947,921026,977074,1027915,1011587,1089390,1080689,1028401,940053,974506,1015753,1052688,1049214,1100148,1068746,1099937,1155863,1280158
39163,"Vinton, OH",232838,272153,255035,237884,244414,253143,273139,261815,258568,263674,291370,282768,237189,240776,233406,262549,260163,284889
39165,"Warren, OH",5435102,5748746,6270761,6732209,7058478,7224198,7559252,7530360,7196953,7523319,7734852,7787196,8098547,8499277,8786707,9298764,9443616,9800470
39167,"Washington, OH",2574198,2803696,2626656,2543173,2475403,2563891,2803431,2889614,2842669,2920049,3034188,3098197,2983265,3240323,3363329,3286752,3191102,3258342
39169,"Wayne, OH",4343518,4581170,4455401,4760260,4778792,4828438,4748615,4387792,4149646,4426129,4641460,4668071,4819092,5042412,4786305,4879077,4971954,5065142
39171,"Williams, OH",1380262,1443006,1453360,1515596,1534219,1570163,1567410,1542977,1360713,1437486,1489496,1501342,1539049,1540644,1550549,1602437,1553147,1603752
39173,"Wood, OH",4613714,4915903,5103122,5320550,5500023,5830449,6102952,6103473,5277186,5480278,5682026,5671575,5694957,5887069,5949133,6045965,6103637,6283101
39175,"Wyandot, OH",834484,943672,1028970,1024914,964649,969618,901654,845095,793801,805449,856113,881662,891862,952544,881829,888834,906967,1001495
40001,"Adair, OK",423872,441425,421924,392792,447528,462888,450699,420772,392911,454272,442780,418827,413410,402246,430694,424679,419065,408031
40003,"Alfalfa, OK",162223,151217,170490,152514,151563,173037,152302,195257,153554,189474,254341,361973,332663,442841,423149,345852,314076,298710
40005,"Atoka, OK",244835,273593,267069,262369,265243,275382,288247,283186,301123,282066,292597,295552,291235,287510,280839,290614,294804,295589
40007,"Beaver, OK",203899,181801,197902,197293,228506,226442,242517,225459,172786,296318,338863,340167,308045,302778,334194,366518,403184,394575
40009,"Beckham, OK",656284,678231,739613,825962,927334,1028987,1257796,1353046,1285732,1314513,1329368,1526365,1543553,1520479,1383029,1197148,1251868,1290829
40011,"Blaine, OK",259242,293987,323601,330187,368340,421150,305570,401999,314666,358876,342565,354881,344076,363212,380382,371722,381962,387582
40013,"Bryan, OK",811395,869595,897132,941310,985745,1026362,1091919,1100455,1103601,1086625,1110333,1109615,1156199,1166060,1198302,1257544,1328173,1384160
40015,"Caddo, OK",635803,713201,678577,613066,628920,615000,672091,655747,679664,700580,704172,756635,776589,812918,808449,754752,783384,830123
40017,"Canadian, OK",2113812,1967905,2053217,2085949,2178937,2401038,2519748,2728010,2518070,2737510,2810805,3092822,3349222,3485442,3351297,3253235,3453778,4179430
40019,"Carter, OK",1752260,1763541,1901586,1861592,1863650,2002500,1979103,2621611,2704785,2233136,2474913,2710043,2549886,2816459,2942382,2819009,2741834,2774940
40021,"Cherokee, OK",826149,904644,888126,925696,1040826,1023299,1094026,1025021,1052339,1103690,1085599,1101379,1104934,1086340,1116493,1101957,1083691,1089457
40023,"Choctaw, OK",408325,434679,403836,418800,419657,429273,431619,449091,453424,452438,461129,439966,475054,457112,470073,417288,422450,401704
40025,"Cimarron, OK",105473,142271,167329,161990,159629,164556,214682,266303,98994,214361,236067,239680,164496,162154,209932,209709,223045,227759
40027,"Cleveland, OK",4702397,4880952,5095765,5381893,5610411,5754067,6180455,6320470,6221135,6412236,6575674,6784772,7054489,7163767,7218155,7035475,6984853,7136979
40029,"Coal, OK",82488,108209,95997,79916,76490,80390,97411,121587,118675,126865,126221,112625,107556,124729,124128,113983,110858,113178
40031,"Comanche, OK",3620917,3779437,4060590,4237541,4134911,4326757,4391221,4502273,4715263,4926129,4832837,4627187,4609291,4522328,4555274,4419224,4375976,4449256
40033,"Cotton, OK",91995,94909,108508,125396,148346,148896,133962,181090,135017,137896,140390,148136,148553,168697,183083,139865,132679,154329
40035,"Craig, OK",405124,420046,401806,404057,420124,444616,456686,451083,465547,434024,432265,445568,438079,449775,460270,430893,424961,437043
40037,"Creek, OK",1362765,1389847,1387668,1415305,1433809,1502991,1555516,1647181,1584549,1572031,1608187,1637001,1649408,1734654,1724905,1709253,1714778,1772087
40039,"Custer, OK",710958,729884,801253,835777,867766,964069,949037,1102692,1013062,1159614,1366515,1453731,1467388,1559466,1561445,1486465,1562556,1608792
40041,"Delaware, OK",668130,692311,637887,675295,693441,715408,750137,728710,705615,798173,797075,779263,772342,730600,806705,782350,804068,781897
40043,"Dewey, OK",94693,102470,118694,116025,112006,114086,126564,140393,150791,149977,168314,222140,221393,233814,275075,285355,270449,287368
40045,"Ellis, OK",98492,101478,116896,125152,145992,153407,134881,170829,133458,200706,214143,244758,232146,241933,277578,280780,331455,310260
40047,"Garfield, OK",1987446,2031486,2139026,2187365,2292237,2405799,2557581,2783093,2855592,2968388,3024531,3468114,3721758,4302166,4329007,4591465,3345503,3391713
40049,"Garvin, OK",922204,1004213,1024918,1030704,1055112,1216335,1743181,1195873,1281931,1139567,1385426,1494313,1279277,1473382,1593669,1405677,1439033,1442473
40051,"Grady, OK",973552,1051293,1048983,1137586,1175309,1153265,1158933,1241100,1148600,1207357,1262325,1326969,1302888,1363612,1296396,1256968,1274825,1325781
40053,"Grant, OK",118369,129653,143215,163975,136623,159744,158053,191399,159535,149871,240851,272567,348034,403298,363602,375589,430083,410720
40055,"Greer, OK",131261,128008,122117,123408,122545,110432,106367,134257,107307,95125,100644,108948,117268,175748,107874,98653,98830,101044
40057,"Harmon, OK",76345,71557,78877,83054,83126,73490,78128,89507,114989,118753,85267,93496,112315,146218,130149,88941,74971,70276
40059,"Harper, OK",151508,162886,167559,148834,182136,183915,125114,172143,168651,208459,232889,220348,208864,217196,263182,290250,281525,292756
40061,"Haskell, OK",285479,306346,276795,301486,322087,289791,326237,307404,302239,336882,337352,328994,343462,328341,371424,346586,337507,334121
40063,"Hughes, OK",267804,270503,267805,284526,294837,274457,261374,251794,244380,299279,315201,311644,326179,334859,331154,318918,326243,336760
40065,"Jackson, OK",920738,948432,1012632,973058,984883,975311,958982,1008330,960681,987398,970797,948349,899119,985780,1071006,1088957,1115074,1161027
40067,"Jefferson, OK",116837,134195,141829,146670,166622,179747,154442,139931,145793,150024,167256,146961,129023,147483,161731,160390,138729,130558
40069,"Johnston, OK",238633,265845,273609,279086,284781,287327,294697,294674,306641,307446,303506,267057,279107,292065,301013,326618,333660,356917
40071,"Kay, OK",3482878,3967766,3284372,3286530,2936006,2757169,3304204,1867302,1699555,1662354,1691755,1725224,1781318,1738799,1672410,1649961,1679034,1704780
40073,"Kingfisher, OK",546208,586880,573303,568082,590263,634657,673180,667678,638508,609037,662283,727441,730879,785579,724748,758330,789892,947739
40075,"Kiowa, OK",227999,238052,237178,249421,234320,214482,207880,285429,213291,243419,269206,291685,267750,274715,254049,229400,218569,209120
40077,"Latimer, OK",420263,337693,385626,427788,412822,495881,513648,542720,522089,473615,388390,400203,385703,424029,483193,448427,393997,370132
